root@comp3134-winter-2022-intro-to-cyber-security:~# tcpdump -n -i eth0
tcpdump: verbose output suppressed, use -v or -vv for full protocol decode
listening on eth0, link-type EN10MB (Ethernet), capture size 262144 bytes
09:00:52.797218 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 95396:95600, ack 1, win 501, options [nop,nop,TS val 3378194734 ecr 803564229], length 204
09:00:52.797281 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 95600:95804, ack 1, win 501, options [nop,nop,TS val 3378194734 ecr 803564229], length 204
09:00:52.797347 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 95804:96008, ack 1, win 501, options [nop,nop,TS val 3378194734 ecr 803564229], length 204
09:00:52.797409 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 96008:96212, ack 1, win 501, options [nop,nop,TS val 3378194734 ecr 803564229], length 204
09:00:52.797470 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 96212:96416, ack 1, win 501, options [nop,nop,TS val 3378194734 ecr 803564229], length 204
09:00:52.797530 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 96416:96620, ack 1, win 501, options [nop,nop,TS val 3378194734 ecr 803564229], length 204
09:00:52.797593 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 96620:96824, ack 1, win 501, options [nop,nop,TS val 3378194735 ecr 803564229], length 204
09:00:52.797653 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 96824:97028, ack 1, win 501, options [nop,nop,TS val 3378194735 ecr 803564229], length 204
09:00:52.797713 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 97028:97232, ack 1, win 501, options [nop,nop,TS val 3378194735 ecr 803564229], length 204
09:00:52.797776 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 97232:97436, ack 1, win 501, options [nop,nop,TS val 3378194735 ecr 803564229], length 204
09:00:52.797841 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 97436:97640, ack 1, win 501, options [nop,nop,TS val 3378194735 ecr 803564229], length 204
09:00:52.797901 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 97640:97844, ack 1, win 501, options [nop,nop,TS val 3378194735 ecr 803564229], length 204
09:00:52.798004 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 97844:98048, ack 1, win 501, options [nop,nop,TS val 3378194735 ecr 803564229], length 204
09:00:52.798107 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 98048:98252, ack 1, win 501, options [nop,nop,TS val 3378194735 ecr 803564229], length 204
09:00:52.798220 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 98252:98456, ack 1, win 501, options [nop,nop,TS val 3378194735 ecr 803564229], length 204
09:00:52.798327 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 98456:98660, ack 1, win 501, options [nop,nop,TS val 3378194735 ecr 803564229], length 204
09:00:52.798436 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 98660:98864, ack 1, win 501, options [nop,nop,TS val 3378194735 ecr 803564229], length 204
09:00:52.798526 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 98864:99068, ack 1, win 501, options [nop,nop,TS val 3378194735 ecr 803564229], length 204
09:00:52.798626 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 99068:99272, ack 1, win 501, options [nop,nop,TS val 3378194736 ecr 803564229], length 204
09:00:52.798707 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 99272:99476, ack 1, win 501, options [nop,nop,TS val 3378194736 ecr 803564229], length 204
09:00:52.798802 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 99476:99680, ack 1, win 501, options [nop,nop,TS val 3378194736 ecr 803564229], length 204
09:00:52.798884 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 99680:99884, ack 1, win 501, options [nop,nop,TS val 3378194736 ecr 803564229], length 204
09:00:52.798969 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 99884:100088, ack 1, win 501, options [nop,nop,TS val 3378194736 ecr 803564229], length 204
09:00:52.799051 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 100088:100292, ack 1, win 501, options [nop,nop,TS val 3378194736 ecr 803564229], length 204
09:00:52.799156 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 100292:100496, ack 1, win 501, options [nop,nop,TS val 3378194736 ecr 803564229], length 204
09:00:52.799248 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 100496:100700, ack 1, win 501, options [nop,nop,TS val 3378194736 ecr 803564229], length 204
09:00:52.799344 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 100700:100904, ack 1, win 501, options [nop,nop,TS val 3378194736 ecr 803564229], length 204
09:00:52.799411 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 100904:101108, ack 1, win 501, options [nop,nop,TS val 3378194736 ecr 803564229], length 204
09:00:52.799473 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 101108:101312, ack 1, win 501, options [nop,nop,TS val 3378194736 ecr 803564229], length 204
09:00:52.799536 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 101312:101516, ack 1, win 501, options [nop,nop,TS val 3378194736 ecr 803564229], length 204
09:00:52.799611 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 101516:101720, ack 1, win 501, options [nop,nop,TS val 3378194737 ecr 803564229], length 204
09:00:52.799670 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 101720:101924, ack 1, win 501, options [nop,nop,TS val 3378194737 ecr 803564229], length 204
09:00:52.799730 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 101924:102128, ack 1, win 501, options [nop,nop,TS val 3378194737 ecr 803564229], length 204
09:00:52.799796 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 102128:102332, ack 1, win 501, options [nop,nop,TS val 3378194737 ecr 803564229], length 204
09:00:52.799859 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 102332:102536, ack 1, win 501, options [nop,nop,TS val 3378194737 ecr 803564229], length 204
09:00:52.799920 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 102536:102740, ack 1, win 501, options [nop,nop,TS val 3378194737 ecr 803564229], length 204
09:00:52.799999 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 102740:102944, ack 1, win 501, options [nop,nop,TS val 3378194737 ecr 803564229], length 204
09:00:52.800066 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 102944:103148, ack 1, win 501, options [nop,nop,TS val 3378194737 ecr 803564229], length 204
09:00:52.800156 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 103148:103352, ack 1, win 501, options [nop,nop,TS val 3378194737 ecr 803564229], length 204
09:00:52.800222 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 103352:103556, ack 1, win 501, options [nop,nop,TS val 3378194737 ecr 803564229], length 204
09:00:52.800282 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 103556:103760, ack 1, win 501, options [nop,nop,TS val 3378194737 ecr 803564229], length 204
09:00:52.800346 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 103760:103964, ack 1, win 501, options [nop,nop,TS val 3378194737 ecr 803564229], length 204
09:00:52.800408 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 103964:104168, ack 1, win 501, options [nop,nop,TS val 3378194737 ecr 803564229], length 204
09:00:52.800470 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 104168:104372, ack 1, win 501, options [nop,nop,TS val 3378194737 ecr 803564229], length 204
09:00:52.800546 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 104372:104576, ack 1, win 501, options [nop,nop,TS val 3378194737 ecr 803564229], length 204
09:00:52.800609 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 104576:104780, ack 1, win 501, options [nop,nop,TS val 3378194738 ecr 803564229], length 204
09:00:52.800669 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 104780:104984, ack 1, win 501, options [nop,nop,TS val 3378194738 ecr 803564229], length 204
09:00:52.800705 IP 99.253.10.247.51537 > 147.182.158.58.22: Flags [.], ack 57560, win 509, options [nop,nop,TS val 803564231 ecr 3378194716], length 0
09:00:52.800705 IP 99.253.10.247.51537 > 147.182.158.58.22: Flags [.], ack 57968, win 514, options [nop,nop,TS val 803564233 ecr 3378194716], length 0
09:00:52.800799 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 104984:105492, ack 1, win 501, options [nop,nop,TS val 3378194738 ecr 803564233], length 508
09:00:52.800890 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 105492:105696, ack 1, win 501, options [nop,nop,TS val 3378194738 ecr 803564233], length 204
09:00:52.801016 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 105696:105900, ack 1, win 501, options [nop,nop,TS val 3378194738 ecr 803564233], length 204
09:00:52.801096 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 105900:106104, ack 1, win 501, options [nop,nop,TS val 3378194738 ecr 803564233], length 204
09:00:52.801170 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 106104:106308, ack 1, win 501, options [nop,nop,TS val 3378194738 ecr 803564233], length 204
09:00:52.801233 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 106308:106512, ack 1, win 501, options [nop,nop,TS val 3378194738 ecr 803564233], length 204
09:00:52.801294 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 106512:106716, ack 1, win 501, options [nop,nop,TS val 3378194738 ecr 803564233], length 204
09:00:52.801355 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 106716:106920, ack 1, win 501, options [nop,nop,TS val 3378194738 ecr 803564233], length 204
09:00:52.801415 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 106920:107124, ack 1, win 501, options [nop,nop,TS val 3378194738 ecr 803564233], length 204
09:00:52.801480 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 107124:107328, ack 1, win 501, options [nop,nop,TS val 3378194738 ecr 803564233], length 204
09:00:52.801542 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 107328:107532, ack 1, win 501, options [nop,nop,TS val 3378194738 ecr 803564233], length 204
09:00:52.801607 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 107532:107736, ack 1, win 501, options [nop,nop,TS val 3378194739 ecr 803564233], length 204
09:00:52.801670 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 107736:107940, ack 1, win 501, options [nop,nop,TS val 3378194739 ecr 803564233], length 204
09:00:52.801728 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 107940:108144, ack 1, win 501, options [nop,nop,TS val 3378194739 ecr 803564233], length 204
09:00:52.801787 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 108144:108348, ack 1, win 501, options [nop,nop,TS val 3378194739 ecr 803564233], length 204
09:00:52.801857 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 108348:108552, ack 1, win 501, options [nop,nop,TS val 3378194739 ecr 803564233], length 204
09:00:52.801918 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 108552:108756, ack 1, win 501, options [nop,nop,TS val 3378194739 ecr 803564233], length 204
09:00:52.801979 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 108756:108960, ack 1, win 501, options [nop,nop,TS val 3378194739 ecr 803564233], length 204
09:00:52.802046 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 108960:109164, ack 1, win 501, options [nop,nop,TS val 3378194739 ecr 803564233], length 204
09:00:52.802109 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 109164:109368, ack 1, win 501, options [nop,nop,TS val 3378194739 ecr 803564233], length 204
09:00:52.802173 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 109368:109572, ack 1, win 501, options [nop,nop,TS val 3378194739 ecr 803564233], length 204
09:00:52.802234 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 109572:109776, ack 1, win 501, options [nop,nop,TS val 3378194739 ecr 803564233], length 204
09:00:52.802293 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 109776:109980, ack 1, win 501, options [nop,nop,TS val 3378194739 ecr 803564233], length 204
09:00:52.802351 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 109980:110184, ack 1, win 501, options [nop,nop,TS val 3378194739 ecr 803564233], length 204
09:00:52.802428 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 110184:110388, ack 1, win 501, options [nop,nop,TS val 3378194739 ecr 803564233], length 204
09:00:52.802517 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 110388:110592, ack 1, win 501, options [nop,nop,TS val 3378194739 ecr 803564233], length 204
09:00:52.802585 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 110592:110796, ack 1, win 501, options [nop,nop,TS val 3378194740 ecr 803564233], length 204
09:00:52.802648 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 110796:111000, ack 1, win 501, options [nop,nop,TS val 3378194740 ecr 803564233], length 204
09:00:52.802708 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 111000:111204, ack 1, win 501, options [nop,nop,TS val 3378194740 ecr 803564233], length 204
09:00:52.802766 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 111204:111408, ack 1, win 501, options [nop,nop,TS val 3378194740 ecr 803564233], length 204
09:00:52.802823 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 111408:111612, ack 1, win 501, options [nop,nop,TS val 3378194740 ecr 803564233], length 204
09:00:52.802882 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 111612:111816, ack 1, win 501, options [nop,nop,TS val 3378194740 ecr 803564233], length 204
09:00:52.802941 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 111816:112020, ack 1, win 501, options [nop,nop,TS val 3378194740 ecr 803564233], length 204
09:00:52.803011 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 112020:112224, ack 1, win 501, options [nop,nop,TS val 3378194740 ecr 803564233], length 204
09:00:52.803077 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 112224:112428, ack 1, win 501, options [nop,nop,TS val 3378194740 ecr 803564233], length 204
09:00:52.803144 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 112428:112632, ack 1, win 501, options [nop,nop,TS val 3378194740 ecr 803564233], length 204
09:00:52.803205 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 112632:112836, ack 1, win 501, options [nop,nop,TS val 3378194740 ecr 803564233], length 204
09:00:52.803267 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 112836:113040, ack 1, win 501, options [nop,nop,TS val 3378194740 ecr 803564233], length 204
09:00:52.803329 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 113040:113244, ack 1, win 501, options [nop,nop,TS val 3378194740 ecr 803564233], length 204
09:00:52.803388 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 113244:113448, ack 1, win 501, options [nop,nop,TS val 3378194740 ecr 803564233], length 204
09:00:52.808289 IP 99.253.10.247.51537 > 147.182.158.58.22: Flags [.], ack 71224, win 514, options [nop,nop,TS val 803564234 ecr 3378194721], length 0
09:00:52.808290 IP 99.253.10.247.51537 > 147.182.158.58.22: Flags [P.], seq 1:37, ack 71224, win 514, options [nop,nop,TS val 803564234 ecr 3378194721], length 36
09:00:52.808290 IP 99.253.10.247.51537 > 147.182.158.58.22: Flags [.], ack 79180, win 510, options [nop,nop,TS val 803564242 ecr 3378194725], length 0
09:00:52.808367 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 113448:113652, ack 1, win 501, options [nop,nop,TS val 3378194745 ecr 803564234], length 204
09:00:52.808589 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 113652:114328, ack 37, win 501, options [nop,nop,TS val 3378194746 ecr 803564234], length 676
09:00:52.808684 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 114328:114540, ack 37, win 501, options [nop,nop,TS val 3378194746 ecr 803564234], length 212
09:00:52.808787 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 114540:114752, ack 37, win 501, options [nop,nop,TS val 3378194746 ecr 803564234], length 212
09:00:52.808882 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 114752:114964, ack 37, win 501, options [nop,nop,TS val 3378194746 ecr 803564234], length 212
09:00:52.808999 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 114964:115176, ack 37, win 501, options [nop,nop,TS val 3378194746 ecr 803564234], length 212
09:00:52.809090 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 115176:115388, ack 37, win 501, options [nop,nop,TS val 3378194746 ecr 803564234], length 212
09:00:52.809188 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 115388:115600, ack 37, win 501, options [nop,nop,TS val 3378194746 ecr 803564234], length 212
09:00:52.809278 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 115600:115812, ack 37, win 501, options [nop,nop,TS val 3378194746 ecr 803564234], length 212
09:00:52.809378 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 115812:116024, ack 37, win 501, options [nop,nop,TS val 3378194746 ecr 803564234], length 212
09:00:52.809463 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 116024:116236, ack 37, win 501, options [nop,nop,TS val 3378194746 ecr 803564234], length 212
09:00:52.809543 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 116236:116448, ack 37, win 501, options [nop,nop,TS val 3378194746 ecr 803564234], length 212
09:00:52.809624 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 116448:116660, ack 37, win 501, options [nop,nop,TS val 3378194747 ecr 803564234], length 212
09:00:52.809709 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 116660:116872, ack 37, win 501, options [nop,nop,TS val 3378194747 ecr 803564234], length 212
09:00:52.809796 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 116872:117084, ack 37, win 501, options [nop,nop,TS val 3378194747 ecr 803564234], length 212
09:00:52.809885 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 117084:117296, ack 37, win 501, options [nop,nop,TS val 3378194747 ecr 803564234], length 212
09:00:52.809989 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 117296:117508, ack 37, win 501, options [nop,nop,TS val 3378194747 ecr 803564234], length 212
09:00:52.810079 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 117508:117720, ack 37, win 501, options [nop,nop,TS val 3378194747 ecr 803564234], length 212
09:00:52.810162 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 117720:117932, ack 37, win 501, options [nop,nop,TS val 3378194747 ecr 803564234], length 212
09:00:52.810245 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 117932:118144, ack 37, win 501, options [nop,nop,TS val 3378194747 ecr 803564234], length 212
09:00:52.810337 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 118144:118356, ack 37, win 501, options [nop,nop,TS val 3378194747 ecr 803564234], length 212
09:00:52.810439 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 118356:118568, ack 37, win 501, options [nop,nop,TS val 3378194747 ecr 803564234], length 212
09:00:52.810521 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 118568:118780, ack 37, win 501, options [nop,nop,TS val 3378194747 ecr 803564234], length 212
09:00:52.810605 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 118780:118992, ack 37, win 501, options [nop,nop,TS val 3378194748 ecr 803564234], length 212
09:00:52.810714 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 118992:119204, ack 37, win 501, options [nop,nop,TS val 3378194748 ecr 803564234], length 212
09:00:52.810809 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 119204:119416, ack 37, win 501, options [nop,nop,TS val 3378194748 ecr 803564234], length 212
09:00:52.810904 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 119416:119628, ack 37, win 501, options [nop,nop,TS val 3378194748 ecr 803564234], length 212
09:00:52.810996 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 119628:119840, ack 37, win 501, options [nop,nop,TS val 3378194748 ecr 803564234], length 212
09:00:52.811119 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 119840:120052, ack 37, win 501, options [nop,nop,TS val 3378194748 ecr 803564234], length 212
09:00:52.811229 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 120052:120264, ack 37, win 501, options [nop,nop,TS val 3378194748 ecr 803564234], length 212
09:00:52.811329 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 120264:120476, ack 37, win 501, options [nop,nop,TS val 3378194748 ecr 803564234], length 212
09:00:52.811411 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 120476:120688, ack 37, win 501, options [nop,nop,TS val 3378194748 ecr 803564234], length 212
09:00:52.811494 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 120688:120900, ack 37, win 501, options [nop,nop,TS val 3378194748 ecr 803564234], length 212
09:00:52.811576 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 120900:121112, ack 37, win 501, options [nop,nop,TS val 3378194749 ecr 803564234], length 212
09:00:52.811655 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 121112:121324, ack 37, win 501, options [nop,nop,TS val 3378194749 ecr 803564234], length 212
09:00:52.811738 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 121324:121536, ack 37, win 501, options [nop,nop,TS val 3378194749 ecr 803564234], length 212
09:00:52.811836 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 121536:121748, ack 37, win 501, options [nop,nop,TS val 3378194749 ecr 803564234], length 212
09:00:52.811932 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 121748:121960, ack 37, win 501, options [nop,nop,TS val 3378194749 ecr 803564234], length 212
09:00:52.812041 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 121960:122172, ack 37, win 501, options [nop,nop,TS val 3378194749 ecr 803564234], length 212
09:00:52.812135 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 122172:122384, ack 37, win 501, options [nop,nop,TS val 3378194749 ecr 803564234], length 212
09:00:52.812219 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 122384:122596, ack 37, win 501, options [nop,nop,TS val 3378194749 ecr 803564234], length 212
09:00:52.812307 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 122596:122808, ack 37, win 501, options [nop,nop,TS val 3378194749 ecr 803564234], length 212
09:00:52.812399 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 122808:123020, ack 37, win 501, options [nop,nop,TS val 3378194749 ecr 803564234], length 212
09:00:52.812505 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 123020:123232, ack 37, win 501, options [nop,nop,TS val 3378194749 ecr 803564234], length 212
09:00:52.812594 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 123232:123444, ack 37, win 501, options [nop,nop,TS val 3378194750 ecr 803564234], length 212
09:00:52.812690 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 123444:123656, ack 37, win 501, options [nop,nop,TS val 3378194750 ecr 803564234], length 212
09:00:52.812779 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 123656:123868, ack 37, win 501, options [nop,nop,TS val 3378194750 ecr 803564234], length 212
09:00:52.812868 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 123868:124080, ack 37, win 501, options [nop,nop,TS val 3378194750 ecr 803564234], length 212
09:00:52.812961 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 124080:124292, ack 37, win 501, options [nop,nop,TS val 3378194750 ecr 803564234], length 212
09:00:52.813055 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 124292:124504, ack 37, win 501, options [nop,nop,TS val 3378194750 ecr 803564234], length 212
09:00:52.813144 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 124504:124716, ack 37, win 501, options [nop,nop,TS val 3378194750 ecr 803564234], length 212
09:00:52.813251 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 124716:124928, ack 37, win 501, options [nop,nop,TS val 3378194750 ecr 803564234], length 212
09:00:52.813340 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 124928:125140, ack 37, win 501, options [nop,nop,TS val 3378194750 ecr 803564234], length 212
09:00:52.813430 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 125140:125352, ack 37, win 501, options [nop,nop,TS val 3378194750 ecr 803564234], length 212
09:00:52.813521 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 125352:125564, ack 37, win 501, options [nop,nop,TS val 3378194750 ecr 803564234], length 212
09:00:52.813604 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 125564:125776, ack 37, win 501, options [nop,nop,TS val 3378194751 ecr 803564234], length 212
09:00:52.813707 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 125776:125988, ack 37, win 501, options [nop,nop,TS val 3378194751 ecr 803564234], length 212
09:00:52.813791 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 125988:126200, ack 37, win 501, options [nop,nop,TS val 3378194751 ecr 803564234], length 212
09:00:52.813874 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 126200:126412, ack 37, win 501, options [nop,nop,TS val 3378194751 ecr 803564234], length 212
09:00:52.813966 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 126412:126624, ack 37, win 501, options [nop,nop,TS val 3378194751 ecr 803564234], length 212
09:00:52.814048 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 126624:126836, ack 37, win 501, options [nop,nop,TS val 3378194751 ecr 803564234], length 212
09:00:52.814133 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 126836:127048, ack 37, win 501, options [nop,nop,TS val 3378194751 ecr 803564234], length 212
09:00:52.814215 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 127048:127260, ack 37, win 501, options [nop,nop,TS val 3378194751 ecr 803564234], length 212
09:00:52.814300 IP 147.182.158.58.22 > 99.253.10.247.51537: Flags [P.], seq 127260:127472, ack 37, win 501, options [nop,nop,TS val 3378194751 ecr 803564234], length 212
